,TCF4,GATA4,CTCF,PRDM1,SMAD4,GATA6,FOXA1,NANOG,HNF4A,SOX17,FOXA2,POU5F1,SP1,SOX2,STAT3,KLF5,HNF1B,SRF,OTX2,THAP11,SMAD2,EOMES
TNR,0.2933248238447021,0.6239453294893478,0.4798758167212748,-1.0,0.23815341209423094,-1.0,0.16692024914070244,-1.0,0.8239795126811456,-1.0,0.8155501489614829,0.08904504555599214,0.9175596218740434,0.696855678927643,-1.0,0.7005142418958654,-1.0,0.06959564372413275,0.4487631529388575,0.8131860713735213,0.3464729885978858,0.5237063502612618
HGSNAT,0.47040707547045846,-1.0,0.1905890498046707,0.7706756747228041,0.9082757990368253,0.6761009175543583,0.22665714669442497,0.31995944339846666,0.5549203651230821,0.9828787044819535,0.8568228770812869,0.534356703741015,0.951604602311034,0.5556556596184794,0.7558913862099021,0.5926966552249715,0.15685534937207407,0.19691373392205044,0.5502076419678457,0.8315952110760942,0.5152315376715453,0.7194295642835205
FGF10,0.4720325870258507,0.49289894907072607,0.4284426348321173,0.06323998206855755,0.13860484754717467,-1.0,0.717256040191445,0.17376310599106248,0.6293470789449697,0.19994582799220692,0.20314341093879917,0.8389949007728466,0.19604134051423774,0.5068695290293994,0.6235451634145672,0.24639581257487994,0.011930578477501345,0.3731268191249205,0.01931050681889718,0.2953729907994182,0.8201206616491641,0.9087204922656029
CAMK2N2,0.9310143564370781,0.2291064713638812,0.14817648632404937,0.4474999330079602,0.2301498296948463,0.26270348612137084,0.015975227039648508,0.27127194648443836,0.9967349323401038,0.22145355588678473,0.007405727212456726,0.008109241885161022,-1.0,0.9551161777079551,0.007209603394239252,0.10385466967871455,5.5923962925631856e-05,0.1658986293145886,0.02367123720427259,0.12389429996880505,0.03301954187807636,0.6218169905962504
EGFLAM,-1.0,0.08607452227125516,0.9634069712669691,0.07105889590279811,-1.0,-1.0,0.12133396403709523,0.2056732175135545,0.04639544639316315,0.691828993444628,0.0173546493499351,0.2066439781295693,0.13354474060043928,0.5959538116341422,0.38090689491483276,0.3206741427266163,0.09185841734989579,0.01179256573738958,0.015196309776886966,0.2088519838490787,0.2702859169665817,-1.0
IFIT1,0.09137766765300845,0.13436553581627705,0.2615226207223273,0.22168435254606408,0.1539535722202884,0.13085216546180845,0.36992857780304456,0.7290515182508712,0.26207073733120556,-1.0,-1.0,-1.0,0.20542530608900111,0.08516116529130267,0.7608661605424641,0.43126293246636704,0.5360416016974829,0.03645303366393222,0.9374405476439078,0.20808646311378684,0.1469863894227124,0.6871242143844863
PDYN,0.10312036588473623,0.46673894323983,0.47718278473686715,0.2876202471029869,0.050582836574170766,0.06589359403833131,0.6136886361290587,0.009314051916516759,0.9251374210278892,0.7928824772098076,0.08223038412744019,0.7492478856567205,-1.0,0.023653409545159692,0.9032306238993097,0.2890931170852272,0.861402505231383,0.39396827101672216,0.6752255428015095,0.010618682825761734,0.15500358699895722,0.5418650692763756
ARG1,0.7658699507891661,0.8506819486989692,0.15536040678714963,0.45820137733027344,0.007335512658913445,0.5625197923049317,0.9064301786712848,0.11941461891794493,0.6700666774373036,0.09549244829779988,0.3842896472633537,0.9537677103610125,0.1699539909102658,0.7852451738700917,0.916724519812516,0.1239300214342331,0.45200657339497907,0.17346724182711626,0.4735000588915098,0.6862974787898204,0.6577623419720858,0.811664907784401
NBPF20,0.4257364543254988,0.09878409909845252,0.4888806441246262,-1.0,-1.0,-1.0,0.0954991021738212,0.5177570446759636,0.3273464849882447,0.21772883426995754,0.6599900979827182,0.35543983881231567,0.5125149102471902,0.1702415633329741,0.5747622704008537,0.2316628006210115,0.2144945212040064,0.48896135641102423,0.6282544176398006,0.7098476798529039,0.17342075390232148,0.010712284244123002
SLITRK3,0.026777036702894167,0.7140638057064839,0.22930741823533657,0.012646992277477892,0.5593051794545613,0.031200314818733404,0.5511275467605924,0.052318455822186104,-1.0,0.12242565451819587,0.00464312612496607,0.6447316386340812,0.7808753276291254,0.12920718561038697,0.17866313729420003,0.048488792160739785,0.9764541145686714,0.002963552309917086,0.10897469015051614,0.14840650959467655,0.2771800038465981,0.01443116334739101
SLC12A1,0.38941840072415734,0.5541407359078925,0.14831264940461347,0.7552576139329088,0.025865706660743216,-1.0,0.9942936606788043,0.2707608604307754,0.5548202106022753,0.2629402747309892,0.7671572441965517,0.9960138339870825,0.44521274044590975,0.41436722250584634,0.6288575311840814,0.9911125406521021,0.593155173280901,0.049770389489493506,0.8362378330530761,0.7968300139613906,0.5220388755921548,0.8243157425261624
UGT8,0.7082297529662288,0.1137727164107561,0.01961995489448077,0.1520506783543228,0.7532089943601494,-1.0,0.008142913071857518,0.02152367052036832,0.47957778881172186,-1.0,0.027563696357604688,0.06841658191344455,0.7497684685174262,0.9326914694200152,0.31857071464271064,0.027985040603404614,8.373797205623493e-05,0.0037718623229488868,0.001591672056412437,0.6996919760381138,-1.0,0.2755880794923231
GOLGA6A,0.05699058606619369,0.3358577176547567,0.4587478530009911,0.5333708308671816,0.6680116924694199,0.5915602192650682,0.43148937499287743,0.1353609999901468,0.28035351335983266,0.2335875710564875,0.11037325399635424,0.33400618527209414,0.6352361660957976,0.8970547490625383,0.4440559745789646,0.7350516589295184,-1.0,-1.0,0.8663701791338709,0.1747477872119627,0.9406962366503059,0.2794894177886382
DNM3,0.7562068337574757,0.5082463276727645,0.266742418263554,0.6592181866151262,0.6340948011838211,0.6722301337212537,0.882561628492026,0.4808765148775005,0.5082186657433319,0.7121675207050442,0.36012748694390107,0.7818025191433475,-1.0,0.1411985199992516,0.8994803212220364,0.9439343863420708,0.3095510466486892,0.47746575498225907,0.3813797850568156,0.6043839036156796,0.46206256513081423,0.5811872691504882
TAC1,-1.0,-1.0,0.18293305516558694,0.07079710253204421,0.14540893189349308,0.09955633513723232,0.5294751276689689,0.3112866639503722,-1.0,0.2148770502927906,0.3225566205435886,0.271092641913693,0.7459806895366166,0.9301323294643744,0.8444480310048836,0.46341820807593737,0.27924259949943775,0.11592563869034878,0.8295986453651493,0.6526945398402546,0.2050960104125441,0.17680205345096825
SPNS2,0.6913992983752657,0.7496746550904216,-1.0,0.8193693650378382,0.10793938989759012,0.1514155841569945,0.46541764806307606,0.14919178707034678,0.6433064881913217,0.10404585650159656,0.30357893638739497,0.37712748496876825,0.6937912105392454,0.6434486826905393,0.4708873155661467,0.6800859208192741,0.40835367424354263,0.13119518993849472,0.19679040610589496,0.3693866974276988,0.8230407829997196,0.8761432702605406
NPTX1,0.17609339499511142,0.9806060437027364,0.8535085048680986,0.00665212937168816,0.05626637502938366,0.10693380922869129,0.01646575347146026,0.05221375319892215,0.012009511454180648,0.3972495593284716,0.007291704733389878,0.07105108138215664,0.016807774631981715,0.043006417474265014,0.050928975496832514,0.07379121204378525,0.025545207825174894,0.009335898817039457,0.8961089372250801,-1.0,0.0498860992975329,0.058134154900542426
CPE,0.830839840832664,0.24539392721353237,0.00027368171115313016,0.13522294169017496,0.559570714773703,0.1471369934263722,0.056756179992480844,0.08476649597405184,0.6989133284224593,-1.0,0.02710123166305209,0.0071954773200286004,0.48135687960072393,0.8567590522505031,0.17267408028025905,0.14336943878698555,0.00015042550734728374,0.007611004991811444,0.03304974173821534,-1.0,0.5604519098967593,-1.0
OLFML2B,0.0903892710683174,0.00037037258396022994,0.009684498450572556,0.2915272612310159,0.0045331514240157375,0.13225819522908697,0.2941656679888446,0.06896375537320087,0.42831996628182867,0.01995565534028546,0.7128037922578822,0.14409007748470995,0.019157046119780644,0.10949960663715573,0.04925083361544194,0.012043442424926339,0.00030447259910393776,0.7241699711323986,0.9244250717497069,0.026204841933591478,0.6594190480272953,0.20388696293488007
ADCYAP1R1,-1.0,0.9845141123001094,0.8830589198499085,0.4909847259037201,0.9473116745302711,0.7309316222255875,-1.0,0.7317073340808442,0.8523310445623034,-1.0,0.6742058213352882,0.08211205775780905,0.8215526016513767,0.0378101324942897,0.30452606757270284,0.6706747530331083,0.5980403891381079,0.9641621740916029,0.9423449229420828,0.8157940208401977,0.7237609307149035,0.8430588636205294
PLCXD3,0.516061098486534,0.9958898932817246,0.05726209152610313,-1.0,0.3136026091589246,-1.0,0.16880532952339075,-1.0,0.29146703140467045,-1.0,0.45558141611909686,0.14466904088157226,0.4474247079022813,0.32313844184905693,0.13617604291179017,0.21814981370605085,0.14733603959798894,0.7693407873197015,0.8623130889942817,0.5790791579006114,0.849231208440663,0.4045270871413955
COLEC12,-1.0,0.28755081201141086,0.002163379846582228,0.06408647892414385,0.03536461217522367,-1.0,0.9856418633445596,0.09125644347276729,0.22422491207478687,0.7621312674825373,0.024774045582094346,0.22281260330443864,0.16879012915926023,0.3075801918249679,0.4211322582126352,0.7553243512661929,2.8033594414476866e-05,0.12835008251102756,0.9115639522204116,0.5964959726948167,0.2897850130023941,0.04847959630624467
SULT2A1,0.04916560473773745,-1.0,0.35636191526380756,0.1869571040970209,0.05507212076973644,0.6783264476465386,0.009744479076803909,0.6948568959400603,0.026211957345239546,0.5018717210745912,0.587028090630408,0.010100408441917804,0.09134135557749959,0.48317401950533756,0.0030200235174218455,0.5725872736725153,0.946403080912692,0.5748790062030706,0.0021852603658474874,0.006805877958850224,0.07722472952646861,0.003935193652148009
DCHS2,0.6995987283229932,0.2023688271495832,0.9606520131321659,0.9365977698528936,0.7326864327685041,0.4655620319386503,0.12285997589799494,0.4285227654896381,0.4618009582723761,0.5538006862228603,0.9443417212622709,0.32225250966361463,0.3229436395821348,0.5641976182050896,-1.0,0.331785270201702,0.3684847429592655,0.9774928948301131,0.43173457997581555,0.24807985347923203,0.09155659420129904,0.820379168219139
PRKCB,0.3339181485323812,0.8603934725730107,0.44299394257845837,0.5885714936214287,0.7649324161166844,0.8704290425277473,0.36508060692682265,-1.0,0.37176910503870864,0.5267010654290909,0.35319856223911117,0.9453484123779392,0.2524058393728867,0.5831963897933032,0.8759400748843214,0.9630225163392965,0.3332893255326961,0.8411964324471172,0.7315793666437395,0.978671451458555,0.5204320444927857,0.9648281756051471
OAS3,0.00011546540186654856,0.1588631948558204,0.18321488639935474,0.7050985115074069,0.0001584234119526043,-1.0,0.10342178870098373,-1.0,0.05064753948818156,0.024180609596124027,0.12294270103899953,0.0202955540487606,0.34993064572198196,0.02428104301078293,0.027401281845528435,0.04516575851006017,-1.0,6.847996022809593e-07,0.0007149233275671882,6.5073913171257745e-06,0.01731749913045555,0.017805887796102704
PLCE1,-1.0,0.16119728642061013,0.00043590651055279715,0.13423149052725508,0.17099924730223073,0.5469998398492695,0.36690993905181557,0.015582515334331186,0.9425540726585948,0.7331259653358666,0.21671260447915996,0.005607672880474792,0.5828899880624943,0.44430200260094355,0.19256029139554967,0.2868784688702371,0.0009698815444168832,0.018438502482856306,0.006696844799505494,0.5577888792838237,0.2810664693609141,0.096982386032194
DGCR6,0.22074929997314796,0.21409631470899992,7.274806261378978e-05,0.5594314301461372,0.45365619614066566,0.7416992903639691,0.10400093920998872,0.05310828855318878,0.12883172541924584,0.040038791466823105,0.5419255136321786,0.886694925793445,0.08709575631561667,0.09700262790727024,0.6325589731861163,0.27324926111959497,0.29547596039290774,0.9014274785886315,0.7714799153340628,0.04058202332770223,0.262703620166104,0.2695074483909293
DOC2B,0.05224817545937411,0.7241773008948087,0.4058609113437789,0.0013651721286229677,0.5274687755362796,0.05760968679353537,0.013626387975754944,0.029559857969788456,0.006780572795790059,-1.0,0.005813218343691666,0.02768300576739265,0.014112196208376612,0.1453418044421749,0.020716887667579377,0.03041740645694892,0.002022252675289699,0.00733158225478012,0.2417943190820064,0.44786573414739284,0.04514800180856858,0.0014903182146011938
COL5A2,-1.0,0.007679252171882058,9.17328499485365e-05,0.003927323901018031,0.25481332211029395,-1.0,0.0002523588174727167,0.022901106097633676,-1.0,-1.0,0.025280524461757426,0.002505336438577777,0.5085437236536998,0.5663685959884251,0.397108372360356,0.3700756516353352,3.969978421691874e-06,1.2049198553276014e-06,0.012481788170742924,0.6445682524267164,0.946894687665996,0.5970956161384235
LDB2,0.21793506159338705,0.006512354515503889,0.08470298270507672,0.13263055552453798,0.5807559369076913,0.8875498488614897,0.03403627295150885,-1.0,-1.0,0.03471072308985254,-1.0,0.1868891794229267,0.028080401793852003,0.13042221364748516,0.26465432631443864,0.2220801392463938,0.00023055120522134855,0.5082531703605822,1.5769890600856092e-06,0.6177837117348125,0.4166045876508667,0.015111826340505712
TCIM,0.0008152794268088194,0.00045156717239436636,1.3790090329170007e-05,0.724463625462276,0.26265318603146265,0.10277144011487857,0.0005886678656476165,0.005309851940785828,0.04105377382930241,0.029770514304496936,0.9451541174040343,1.1157520704832613e-08,0.027645826870342005,0.6404125455361589,-1.0,0.03382824795724054,0.34388419896076583,0.0014747789223483608,0.760505163651328,0.3008604809225426,0.01756272434143205,0.0005334761659151867
SLC1A3,0.6253106218257125,-1.0,0.5167580189232602,0.46530199912337744,0.4294763231979316,0.11029456083577827,-1.0,0.5637355801844965,0.750814435832456,0.6847878748748493,0.03921976032184465,0.069229579464867,0.8055425059734809,0.5614629950111456,0.02051874924526462,0.10202702186638477,-1.0,0.32169437579247895,0.9728787180973307,0.3790911707100494,0.016714621832239734,-1.0
CLEC20A,0.7714845332997085,0.8620226610416993,0.46403795092391875,0.6725800606226711,0.061656368532795755,0.42552867399698824,0.20471258188757765,0.1686938501923273,0.7362564831293719,0.4224073908833069,0.6846803862394879,0.3488147622458547,0.5021986900302982,0.21540223571262737,0.2821092645347817,0.9049713955877235,0.5885133552412949,0.436937216970564,-1.0,0.6062428090466356,0.6838149159804972,0.15453486587582424
SH2D5,0.5630252464778399,0.5821627356526397,0.32409566774027276,0.037169556764552344,0.6926596924689554,0.3131056357345707,0.8853767819681551,0.2533719940848719,0.6557894368999668,0.4162000874971419,0.1908312925096898,-1.0,0.8592445858534168,0.2583778931417967,0.7694052872429955,0.23999665447486196,0.5966864900677816,0.027817134939347603,0.1121200374241179,0.42198733281463807,0.6940885938920178,0.17616835103497852
SPATA7,-1.0,0.03842809016597535,1.4849418185587975e-05,0.04883280663861044,0.6543681827452958,0.04234433512956211,0.2915347052838721,2.663043588736749e-06,0.6342408098741379,0.05021512514279339,0.121783005179129,0.002756194810406267,0.5452507735664427,0.06070543278306268,0.023689466159575526,0.3041719406252226,0.39805976560556233,0.0038032898423342744,0.0021207401248775648,0.32108645309646117,0.8475136441861569,0.1389992915913115
KCNS3,0.25919798760478446,0.09362390184393436,0.035483161299076874,0.1880354824533323,0.9514143738849636,-1.0,0.0012882351333643519,0.00018896649491520332,-1.0,0.26247410043736763,0.2586751732405014,0.42375525942220005,0.22313755415033076,0.9654673653348598,-1.0,0.5698778300503379,0.026804536742758494,0.06880465032863084,0.20418671592509968,0.8430017026030123,0.3027075335741392,0.03861555826015271
STEAP2,-1.0,0.011052721401798917,0.011888732598272033,0.001238089621054076,0.07081326187057536,0.14443950853100107,0.3549871380478431,0.0005479297777228371,0.8545827832159264,-1.0,0.000978188078225689,0.0969216838036829,0.5807030990975679,0.6901796167141148,0.4895332304180592,0.0032620004786250117,0.0002701447761974792,5.775565533307824e-05,0.004448830416799587,0.2913170036642859,0.8255629152191967,-1.0
SCN1A,0.9616785717231449,0.6808174131879918,0.9130091361385805,0.41212268445581923,0.821484636843709,0.6079961238920689,0.1836080616441758,0.6431828547271756,0.4055925331831347,0.5679673657673998,0.6500172609368808,0.5853963068694304,0.4737991977281589,0.7259072624292793,0.5267833696626634,0.22160897892214748,0.12156345740072173,0.3372023675148049,0.14561290625377057,0.9591836349906266,0.28260944487685113,0.800818744924148
FOLR1,0.349631303385983,0.009573489424807098,6.591459713876993e-05,-1.0,0.09687476723972133,-1.0,0.04890896972815737,0.009935283109272594,0.37043372341872227,0.8459843794869334,0.00028992484430001304,0.005752823993737804,-1.0,0.029188797597425136,0.42392353261987703,0.002235417853335584,5.3666696127344575e-05,0.00012915407189973777,0.5844706682386509,0.7237870496558996,0.20884798461733733,0.02820420425058173
OR52N2,0.712339217597941,0.0018464808286687625,0.25710921948508325,0.5249528881946397,0.016451670266654242,0.032636050097741,0.7721406440331074,0.9561149127930557,0.3257761040945978,0.07893651976379004,0.5170541037485701,0.6410307826212642,0.6285034816998657,0.7986972118400549,0.970460622477616,0.3575722291404284,0.4167150611833904,0.975157118674804,0.9478497321281154,0.842299487843428,0.919245987937469,0.15507349551222951
SLCO2A1,0.4729383617827795,0.016977773086691884,0.0005754807732295513,0.3708086731401459,0.7563949135143702,0.5233588161047895,0.005384787379689874,-1.0,-1.0,-1.0,0.009153924304693263,0.03614254200436246,0.9834524430612366,-1.0,0.9450812055898792,0.17088543226322564,0.0006196379475507492,3.53921498090709e-05,6.237989934167491e-05,0.01018863409726963,0.0014476368378088795,0.07013202454878938
